,latitude,longitude,time,date,speed,course,lat_dir,long_dir
3429,30.61988087,-86.28325631,13:35:44.800000,2023-03-16,6.918483559825304,2.85926507437307,N,W
3430,30.61987489,-86.28325436,13:35:44.900000,2023-03-16,6.901091911911911,2.866859193963153,N,W
3431,30.61986889,-86.28325241,13:35:45,2023-03-16,6.9000328131570505,2.867348626742221,N,W
3432,30.61986291,-86.28325044,13:35:45.100000,2023-03-16,6.8930836172894345,2.861620216304632,N,W
3433,30.61985692,-86.28324848,13:35:45.200000,2023-03-16,6.898349823813882,2.860754797721048,N,W
3434,30.61985092,-86.28324657,13:35:45.300000,2023-03-16,6.864131778377947,2.8736664056392316,N,W
3435,30.61984495,-86.28324459,13:35:45.400000,2023-03-16,6.884823415251985,2.8657069138866826,N,W
3436,30.61983896,-86.28324266,13:35:45.500000,2023-03-16,6.8698294371498045,2.8725226850405887,N,W
3437,30.61983296,-86.28324072,13:35:45.600000,2023-03-16,6.903835544499303,2.868144201322716,N,W
3438,30.61982697,-86.28323878,13:35:45.700000,2023-03-16,6.89728448006054,2.8693297959672472,N,W
3439,30.619821,-86.28323683,13:35:45.800000,2023-03-16,6.849411717695251,2.8699893355983996,N,W
3440,30.61981503,-86.28323486,13:35:45.900000,2023-03-16,6.905854856819176,2.8643714550179546,N,W
3441,30.61980906,-86.28323292,13:35:46,2023-03-16,6.87757628417468,2.865837759545789,N,W
3442,30.61980309,-86.28323095,13:35:46.100000,2023-03-16,6.872058112356153,2.861617496922783,N,W
3443,30.61979711,-86.28322902,13:35:46.200000,2023-03-16,6.872823056894816,2.867361485431893,N,W
3444,30.61979115,-86.28322708,13:35:46.300000,2023-03-16,6.832857903067062,2.8668764928514583,N,W
3445,30.61978517,-86.2832251,13:35:46.400000,2023-03-16,6.9006163738542945,2.858688685273002,N,W
3446,30.6197792,-86.28322311,13:35:46.500000,2023-03-16,6.872334671951957,2.8604541108404655,N,W
3447,30.61977323,-86.28322114,13:35:46.600000,2023-03-16,6.903265237677096,2.86071097896581,N,W
3448,30.61976728,-86.28321919,13:35:46.700000,2023-03-16,6.892265675448677,2.866127036971016,N,W
3449,30.61976133,-86.28321719,13:35:46.800000,2023-03-16,6.865338627436377,2.858151418461208,N,W
3450,30.61975538,-86.2832152,13:35:46.900000,2023-03-16,6.8542805024038085,2.8608800222140163,N,W
3451,30.61974942,-86.28321322,13:35:47,2023-03-16,6.898850580462952,2.8598289535722548,N,W
3452,30.61974347,-86.28321123,13:35:47.100000,2023-03-16,6.882556621880055,2.857878282192679,N,W
3453,30.61973754,-86.28320925,13:35:47.200000,2023-03-16,6.839889826235874,2.858899620818821,N,W
3454,30.61973161,-86.28320728,13:35:47.300000,2023-03-16,6.84277578004789,2.8617588130950953,N,W
3455,30.61972567,-86.28320529,13:35:47.400000,2023-03-16,6.88146444956595,2.8612810892114724,N,W
3456,30.61971972,-86.28320327,13:35:47.500000,2023-03-16,6.8588312043841695,2.8572362269707687,N,W
3457,30.61971383,-86.28320128,13:35:47.600000,2023-03-16,6.823542440646281,2.853050312502261,N,W
3458,30.61970791,-86.28319928,13:35:47.700000,2023-03-16,6.833456711562385,2.858398919919006,N,W
