,latitude,longitude,time,date,speed,course,lat_dir,long_dir
2547,30.62347437,-86.28475096,13:49:14.600000,2023-03-16,6.774805280312786,2.709772411411424,N,W
2548,30.62346882,-86.28474802,13:49:14.700000,2023-03-16,6.777280766835988,2.7119587520567965,N,W
2549,30.62346325,-86.28474513,13:49:14.800000,2023-03-16,6.764492476706068,2.7226230054420077,N,W
2550,30.62345769,-86.28474221,13:49:14.900000,2023-03-16,6.777698666102308,2.717024048252986,N,W
2551,30.62345212,-86.28473929,13:49:15,2023-03-16,6.7707864200913175,2.7165333104412945,N,W
2552,30.62344655,-86.28473632,13:49:15.100000,2023-03-16,6.79973710531172,2.7070972492652987,N,W
2553,30.62344094,-86.2847334,13:49:15.200000,2023-03-16,6.826909301705787,2.7167401795834687,N,W
2554,30.62343538,-86.28473051,13:49:15.300000,2023-03-16,6.773549202245157,2.719431734355225,N,W
2555,30.62342979,-86.28472759,13:49:15.400000,2023-03-16,6.802949748655358,2.7182614295859797,N,W
2556,30.62342421,-86.28472466,13:49:15.500000,2023-03-16,6.7946634250034785,2.7176978236692078,N,W
2557,30.62341858,-86.28472177,13:49:15.600000,2023-03-16,6.82251729739874,2.7213364002013005,N,W
2558,30.62341297,-86.28471883,13:49:15.700000,2023-03-16,6.816448842718765,2.7118927496686975,N,W
2559,30.62340735,-86.28471591,13:49:15.800000,2023-03-16,6.852909989723344,2.718399976031906,N,W
2560,30.62340169,-86.28471305,13:49:15.900000,2023-03-16,6.8525601626665775,2.731331111832363,N,W
2561,30.62339608,-86.28471014,13:49:16,2023-03-16,6.848703097768658,2.719108698168071,N,W
2562,30.62339043,-86.28470722,13:49:16.100000,2023-03-16,6.861081582546952,2.720687208373758,N,W
2563,30.62338479,-86.28470428,13:49:16.200000,2023-03-16,6.870149729172574,2.7230827179367307,N,W
2564,30.62337915,-86.28470135,13:49:16.300000,2023-03-16,6.866788039211637,2.7208353632657736,N,W
2565,30.62337351,-86.28469847,13:49:16.400000,2023-03-16,6.818881894194457,2.72576663365643,N,W
2566,30.62336786,-86.28469554,13:49:16.500000,2023-03-16,6.867184747052972,2.7240577265988977,N,W
2567,30.62336221,-86.28469259,13:49:16.600000,2023-03-16,6.88575990931611,2.7157013660341462,N,W
2568,30.62335655,-86.28468968,13:49:16.700000,2023-03-16,6.871410726183162,2.7250004652153037,N,W
2569,30.62335088,-86.28468677,13:49:16.800000,2023-03-16,6.907149817025906,2.729017184225601,N,W
2570,30.62334523,-86.28468382,13:49:16.900000,2023-03-16,6.87059933321046,2.7154940111332113,N,W
2571,30.62333962,-86.28468088,13:49:17,2023-03-16,6.846313452159856,2.7146873582368944,N,W
2572,30.62333392,-86.28467797,13:49:17.100000,2023-03-16,6.871271170449686,2.723087138448946,N,W
2573,30.62332825,-86.28467504,13:49:17.200000,2023-03-16,6.918313665203754,2.7238683131158425,N,W
2574,30.62332259,-86.28467208,13:49:17.300000,2023-03-16,6.902828577027608,2.7163505689627896,N,W
2575,30.6233169,-86.28466914,13:49:17.400000,2023-03-16,6.894290543402562,2.719591795895977,N,W
2576,30.62331125,-86.28466619,13:49:17.500000,2023-03-16,6.859983641231296,2.714562636598969,N,W
2577,30.62330554,-86.28466328,13:49:17.600000,2023-03-16,6.920954449308996,2.7246412490839336,N,W
2578,30.62329987,-86.28466031,13:49:17.700000,2023-03-16,6.9019175873130365,2.714082134370649,N,W
2579,30.62329423,-86.28465735,13:49:17.800000,2023-03-16,6.862610302478278,2.7158268336901252,N,W
2580,30.62328856,-86.2846544,13:49:17.900000,2023-03-16,6.900291462469466,2.720316847345393,N,W
2581,30.62328286,-86.28465147,13:49:18,2023-03-16,6.924106922761952,2.7247855639537515,N,W
2582,30.62327717,-86.28464854,13:49:18.100000,2023-03-16,6.889704066313589,2.7173309919334434,N,W
2583,30.62327152,-86.28464554,13:49:18.200000,2023-03-16,6.897069620495432,2.713542740969983,N,W
2584,30.62326581,-86.2846426,13:49:18.300000,2023-03-16,6.938121784373708,2.7250694022486917,N,W
2585,30.62326015,-86.28463964,13:49:18.400000,2023-03-16,6.905152264227053,2.7187836027783088,N,W
2586,30.62325447,-86.28463669,13:49:18.500000,2023-03-16,6.916197346837494,2.722908597882366,N,W
2587,30.62324878,-86.28463372,13:49:18.600000,2023-03-16,6.906556765223175,2.7187977810355446,N,W
2588,30.62324307,-86.2846308,13:49:18.700000,2023-03-16,6.933084497685716,2.7223085426243965,N,W
2589,30.62323743,-86.28462781,13:49:18.800000,2023-03-16,6.896241075919693,2.711969197785989,N,W
2590,30.62323172,-86.28462488,13:49:18.900000,2023-03-16,6.923694097308748,2.723645928752812,N,W
2591,30.62322602,-86.28462194,13:49:19,2023-03-16,6.928216420581058,2.7253229374650307,N,W
2592,30.62322036,-86.28461898,13:49:19.100000,2023-03-16,6.918091258427429,2.7155169383235576,N,W
2593,30.62321467,-86.28461601,13:49:19.200000,2023-03-16,6.913098549882317,2.718023288806339,N,W
2594,30.62320899,-86.28461308,13:49:19.300000,2023-03-16,6.886274572059772,2.7230229785250826,N,W
2595,30.6232033,-86.28461008,13:49:19.400000,2023-03-16,6.935565344713292,2.7144100235531847,N,W
2596,30.6231976,-86.28460716,13:49:19.500000,2023-03-16,6.923311058030689,2.7214071633486925,N,W
2597,30.62319193,-86.28460419,13:49:19.600000,2023-03-16,6.881712635730295,2.7189679828613365,N,W
2598,30.62318625,-86.28460118,13:49:19.700000,2023-03-16,6.9319369982054795,2.7117185271605853,N,W
2599,30.62318061,-86.2845982,13:49:19.800000,2023-03-16,6.865511790490932,2.7119519547807003,N,W
2600,30.62317491,-86.28459517,13:49:19.900000,2023-03-16,6.898370588620548,2.7130183023766645,N,W
2601,30.62316925,-86.28459219,13:49:20,2023-03-16,6.904161806526046,2.7122499326301543,N,W
2602,30.62316359,-86.28458918,13:49:20.100000,2023-03-16,6.925079659668617,2.709777583894742,N,W
