time,latitude,lat_dir,longitude,long_dir,speed,course,date
14:11:02.600000,38.41168833333334,N,-77.10140500000001,W,8.85,250.76,2023-04-12
14:11:02.800000,38.411685,N,-77.101415,W,8.83,251.57,2023-04-12
14:11:03,38.411683333333336,N,-77.10142666666667,W,8.87,250.56,2023-04-12
14:11:03.200000,38.411680000000004,N,-77.10143666666667,W,8.88,250.98,2023-04-12
14:11:03.400000,38.41167833333333,N,-77.10144666666666,W,8.82,250.48,2023-04-12
14:11:03.600000,38.411675,N,-77.10145666666666,W,9.04,251.17,2023-04-12
14:11:03.800000,38.41167333333334,N,-77.10146666666667,W,8.97,250.39,2023-04-12
14:11:04,38.41167,N,-77.10147666666666,W,9.05,250.78,2023-04-12
14:11:04.200000,38.41166833333333,N,-77.10148833333332,W,8.97,251.44,2023-04-12
14:11:04.400000,38.411665000000006,N,-77.10149666666666,W,8.67,250.35,2023-04-12
14:11:04.600000,38.41166333333333,N,-77.10150666666665,W,8.7,250.39,2023-04-12
